year,marital,age,race,income
2004,Married,43,Black,12500
2004,Never married,30,Black,25000
2004,Never married,38,Black,4500
2004,Divorced,75,White,25000
2004,Married,44,White,25000
2004,Divorced,55,Black,22500
2004,Married,36,Black,22500
2004,Divorced,39,White,25000
2004,Married,34,White,25000
2004,Married,50,White,25000
2004,Divorced,28,Black,25000
2004,Married,50,White,25000
2004,Divorced,51,White,25000
2004,Never married,26,Black,25000
2004,Never married,29,Black,25000
2004,Never married,29,White,22500
2004,Divorced,51,White,25000
2004,Never married,58,White,25000
2004,Married,26,Other,22500
2004,Divorced,50,White,25000
2004,Never married,48,White,25000
2004,Divorced,28,White,17500
2004,Never married,23,Black,12500
2004,Divorced,51,Black,22500
2004,Separated,50,Black,17500
2004,Never married,31,Black,22500
2004,Married,52,Other,25000
2004,Divorced,30,Other,22500
2004,Never married,37,Black,22500
2004,Never married,47,Black,25000
2004,Never married,36,White,22500
2004,Never married,31,Other,17500
2004,Married,38,White,1000
2004,Divorced,40,White,25000
2004,Never married,59,White,25000
2004,Never married,25,White,25000
2004,Never married,44,White,25000
2004,Never married,44,White,25000
2004,Married,62,White,7500
2004,Married,58,White,25000
2004,Separated,27,White,12500
2004,Separated,35,Black,22500
2004,Separated,53,Other,25000
2004,Divorced,58,White,12500
2004,Married,36,White,25000
2004,Married,51,White,25000
2004,Separated,27,Black,25000
2004,Never married,39,Black,25000
2004,Married,21,White,9000
2004,Married,44,Black,25000
2004,Never married,30,White,25000
2004,Never married,28,White,25000
2004,Married,30,Other,25000
2004,Married,53,Black,25000
2004,Never married,31,White,22500
2004,Never married,48,White,22500
2004,Never married,28,White,25000
2004,Never married,28,White,25000
2004,Divorced,56,White,25000
2004,Married,51,White,25000
2004,Married,63,White,25000
2004,Never married,51,White,25000
2004,Divorced,45,White,12500
2004,Married,71,White,25000
2004,Married,28,White,25000
2004,Married,27,White,25000
2004,Never married,27,White,25000
2004,Married,38,Black,25000
2004,Married,39,Other,25000
2004,Married,49,White,25000
2004,Married,68,Black,25000
2004,Married,61,White,9000
2004,Divorced,49,White,25000
2004,Married,43,White,25000
2004,Married,31,White,12500
2004,Divorced,50,White,25000
2004,Separated,31,White,25000
2004,Married,51,White,25000
2004,Never married,25,White,25000
2004,Never married,30,White,25000
2004,Married,29,White,25000
2004,Never married,19,Other,7500
2004,Married,36,Other,25000
2004,Married,53,White,25000
2004,Married,40,White,17500
2004,Never married,26,Black,2000
2004,Married,49,White,25000
2004,Married,33,White,25000
2004,Married,49,White,25000
2004,Married,50,Black,22500
2004,Married,48,Black,2000
2004,Married,41,White,25000
2004,Divorced,34,White,25000
2004,Never married,36,White,9000
2004,Separated,36,White,3500
2004,Never married,37,White,25000
2004,Married,47,White,25000
2004,Married,46,White,22500
2004,Married,62,White,25000
2004,Divorced,38,White,25000
2004,Separated,31,Other,17500
2004,Married,66,White,25000
2004,Never married,52,White,6500
2004,Never married,20,White,2000
2004,Separated,43,White,5500
2004,Married,23,White,1000
2004,Married,47,White,25000
2004,Divorced,35,White,22500
2004,Never married,31,White,25000
2004,Married,29,White,25000
2004,Widowed,46,White,22500
2004,Married,57,White,25000
2004,Married,39,White,25000
2004,Divorced,43,Black,25000
2004,Never married,23,Black,25000
2004,Married,53,White,25000
2004,Married,43,White,25000
2004,Divorced,68,White,12500
2004,Married,40,White,25000
2004,Married,43,Other,22500
2004,Never married,32,White,25000
2004,Married,76,Black,4500
2004,Married,59,White,22500
2004,Married,67,White,25000
2004,Married,36,White,25000
2004,Married,40,White,25000
2004,Never married,43,Black,25000
2004,Married,45,White,25000
2004,Never married,30,White,25000
2004,Divorced,35,White,12500
2004,Never married,19,White,3500
2004,Divorced,56,Black,25000
2004,Married,35,White,5500
2004,Widowed,35,White,12500
2004,Married,37,White,25000
2004,Married,31,Black,3500
2004,Married,55,White,25000
2004,Married,63,White,25000
2004,Never married,39,Black,25000
2004,Married,32,White,22500
2004,Married,30,White,17500
2004,Never married,23,White,25000
2004,Married,30,Black,12500
2004,Divorced,47,Black,17500
2004,Married,56,Black,6500
2004,Married,36,Black,22500
2004,Married,52,Black,17500
2004,Married,43,Black,25000
2004,Married,56,White,22500
2004,Married,48,White,12500
2004,Divorced,30,White,25000
2004,Married,57,White,12500
2004,Married,28,White,22500
2004,Married,24,White,25000
2004,Married,49,White,25000
2004,Married,64,White,9000
2004,Married,37,White,17500
2004,Divorced,61,White,25000
2004,Never married,27,White,22500
2004,Married,35,White,25000
2004,Married,40,White,25000
2004,Never married,29,White,25000
2004,Never married,20,White,12500
2004,Never married,30,White,25000
2004,Divorced,41,White,25000
2004,Widowed,75,White,25000
2004,Never married,41,White,25000
2004,Married,47,White,25000
2004,Married,44,White,25000
2004,Divorced,61,White,25000
2004,Married,58,White,25000
2004,Never married,32,White,25000
2004,Divorced,48,White,25000
2004,Married,26,White,4500
2004,Separated,23,Other,2000
2004,Divorced,36,White,25000
2004,Divorced,47,White,22500
2004,Separated,27,White,12500
2004,Married,58,White,25000
2004,Married,49,White,25000
2004,Never married,23,White,12500
2004,Married,67,White,1000
2004,Married,31,Other,25000
2004,Married,54,White,25000
2004,Divorced,40,White,25000
2004,Married,39,White,17500
2004,Widowed,77,White,1000
2004,Married,28,White,25000
2004,Never married,20,White,3500
2004,Married,51,White,25000
2004,Married,39,White,2000
2004,Divorced,52,White,25000
2004,Married,45,White,22500
2004,Married,30,White,25000
2004,Divorced,51,White,25000
2004,Married,44,Other,25000
2004,Never married,23,White,9000
2004,Divorced,41,White,25000
2004,Divorced,47,White,25000
2004,Never married,25,Other,12500
2004,Married,49,White,22500
2004,Never married,46,White,25000
2004,Divorced,56,White,22500
2004,Married,58,White,25000
2004,Never married,48,White,25000
2004,Never married,21,White,12500
2004,Married,64,White,6500
2004,Widowed,52,White,25000
2004,Divorced,50,White,25000
2004,Never married,30,White,22500
2004,Divorced,48,White,25000
2004,Divorced,61,White,25000
2004,Never married,26,White,25000
2004,Divorced,49,White,25000
2004,Never married,34,White,7500
2004,Never married,24,White,12500
2004,Divorced,44,White,25000
2004,Married,39,White,25000
2004,Divorced,28,White,22500
2004,Married,47,White,25000
2004,Divorced,43,White,25000
2004,Divorced,34,White,25000
2004,Married,38,White,22500
2004,Married,31,White,2000
2004,Divorced,52,White,25000
2004,Divorced,39,White,9000
2004,Married,47,White,12500
2004,Married,63,White,2000
2004,Never married,39,White,5500
2004,Never married,43,White,1000
2004,Divorced,63,White,25000
2004,Never married,34,White,22500
2004,Never married,20,White,1000
2004,Never married,34,White,12500
2004,Never married,20,White,2000
2004,Widowed,46,Black,2000
2004,Never married,44,Black,22500
2004,Married,26,White,12500
2004,Divorced,33,White,25000
2004,Never married,25,White,17500
2004,Separated,59,White,25000
2004,Never married,21,White,22500
2004,Divorced,66,White,25000
2004,Married,61,Other,25000
2004,Married,55,White,25000
2004,Divorced,39,White,25000
2004,Divorced,33,White,25000
2004,Divorced,51,White,25000
2004,Married,50,White,12500
2004,Divorced,59,White,25000
2004,Divorced,44,Other,25000
2004,Widowed,50,White,12500
2004,Married,46,Other,25000
2004,Married,34,Other,25000
2004,Married,43,Other,25000
2004,Never married,24,Other,12500
2004,Married,67,White,25000
2004,Never married,40,Other,6500
2004,Divorced,33,White,22500
2004,Married,27,Other,22500
2004,Widowed,75,Other,3500
2004,Married,62,Other,22500
2004,Married,45,White,4500
2004,Married,51,Other,25000
2004,Married,49,Other,4500
2004,Married,54,White,25000
2004,Never married,24,White,25000
2004,Married,40,White,25000
2004,Married,54,White,25000
2004,Married,44,White,25000
2004,Married,26,White,5500
2004,Married,37,White,1000
2004,Never married,23,White,22500
2004,Married,58,White,25000
2004,Married,35,White,25000
2004,Married,51,White,25000
2004,Married,42,White,12500
2004,Married,43,White,25000
2004,Divorced,79,White,4500
2004,Married,43,White,12500
2004,Never married,24,White,22500
2004,Widowed,65,White,7500
2004,Widowed,47,White,25000
2004,Married,51,White,4500
2004,Married,47,White,25000
2004,Married,58,White,25000
2004,Married,69,White,22500
2004,Married,40,White,25000
2004,Married,52,White,25000
2004,Married,46,White,25000
2004,Married,54,White,1000
2004,Married,47,White,25000
2004,Married,37,White,25000
2004,Married,44,White,25000
2004,Married,32,White,2000
2004,Married,37,White,25000
2004,Married,43,White,25000
2004,Never married,22,White,12500
2004,Married,32,White,25000
2004,Married,50,White,25000
2004,Married,29,White,12500
2004,Married,45,White,3500
2004,Never married,26,White,17500
2004,Married,26,White,25000
2004,Married,49,White,25000
2004,Never married,23,White,3500
2004,Married,75,White,17500
2004,Widowed,75,White,22500
2004,Never married,24,White,17500
2004,Married,27,Black,22500
2004,Divorced,26,White,17500
2004,Never married,25,White,3500
2004,Widowed,48,White,12500
2004,Married,47,White,25000
2004,Married,44,White,17500
2004,Divorced,48,White,25000
2004,Married,60,White,25000
2004,Married,44,White,25000
2004,Married,71,White,6500
2004,Married,40,White,25000
2004,Divorced,23,White,4500
2004,Divorced,54,White,22500
2004,Divorced,50,White,12500
2004,Divorced,26,White,1000
2004,Divorced,35,White,22500
2004,Divorced,39,White,25000
2004,Divorced,68,White,17500
2004,Never married,36,Other,7500
2004,Married,64,White,25000
2004,Married,43,White,9000
2004,Never married,19,White,5500
2004,Married,27,White,25000
2004,Married,67,White,25000
2004,Married,47,White,22500
2004,Never married,35,White,25000
2004,Never married,46,White,12500
2004,Married,31,White,25000
2004,Married,51,White,25000
2004,Married,56,White,22500
2004,Married,49,White,25000
2004,Married,26,White,12500
2004,Married,59,White,22500
2004,Married,57,White,25000
2004,Married,30,White,17500
2004,Married,29,White,25000
2004,Married,33,White,12500
2004,Married,62,White,25000
2004,Divorced,60,White,17500
2004,Married,59,White,22500
2004,Married,85,White,1000
2004,Married,63,White,17500
2004,Divorced,34,White,17500
2004,Divorced,56,White,25000
2004,Divorced,34,White,25000
2004,Never married,22,White,1000
2004,Never married,21,White,12500
2004,Never married,53,White,25000
2004,Widowed,32,White,25000
2004,Married,84,White,12500
2004,Married,46,White,25000
2004,Never married,34,White,2000
2004,Married,52,White,22500
2004,Married,51,White,25000
2004,Divorced,49,White,17500
2004,Divorced,42,White,22500
2004,Married,55,White,22500
2004,Married,62,White,22500
2004,Divorced,28,White,12500
2004,Married,32,White,2000
2004,Married,30,White,25000
2004,Separated,22,White,17500
2004,Divorced,43,White,22500
2004,Married,50,White,17500
2004,Married,67,White,25000
2004,Divorced,59,White,1000
2004,Married,55,White,25000
2004,Married,45,White,22500
2004,Married,48,White,12500
2004,Never married,18,White,3500
2004,Married,38,White,25000
2004,Married,43,White,2000
2004,Married,49,White,12500
2004,Widowed,46,White,22500
2004,Married,42,White,4500
2004,Never married,24,White,25000
2004,Married,31,White,17500
2004,Married,52,White,25000
2004,Married,42,White,25000
2004,Married,33,White,7500
2004,Married,54,White,17500
2004,Divorced,50,White,25000
2004,Separated,35,White,7500
2004,Married,54,White,25000
2004,Married,34,White,17500
2004,Married,36,White,17500
2004,Separated,28,White,17500
2004,Divorced,59,White,17500
2004,Married,52,White,22500
2004,Widowed,74,White,12500
2004,Married,62,White,22500
2004,Married,35,White,12500
2004,Married,58,White,25000
2004,Married,40,White,25000
2004,Married,51,White,22500
2004,Married,54,White,25000
2004,Married,41,White,22500
2004,Married,49,White,25000
2004,Married,60,White,25000
2004,Married,26,White,17500
2004,Married,31,White,22500
2004,Divorced,26,White,25000
2004,Married,32,White,17500
2004,Married,39,White,25000
2004,Married,35,White,25000
2004,Married,52,White,12500
2004,Married,29,White,25000
2004,Never married,45,White,25000
2004,Never married,62,White,2000
2004,Married,63,White,25000
2004,Married,71,White,17500
2004,Married,70,White,12500
2004,Married,51,White,25000
2004,Married,52,White,25000
2004,Married,61,White,25000
2004,Married,52,White,25000
2004,Married,44,White,25000
2004,Married,55,White,17500
2004,Divorced,48,White,25000
2004,Married,32,White,25000
2004,Married,19,White,3500
2004,Married,25,White,25000
2004,Married,51,White,25000
2004,Married,29,White,25000
2004,Married,67,White,1000
2004,Married,24,White,17500
2004,Divorced,40,Black,22500
2004,Married,28,White,1000
2004,Never married,34,White,17500
2004,Married,37,White,25000
2004,Married,46,White,25000
2004,Married,55,White,25000
2004,Married,34,White,25000
2004,Married,33,White,25000
2004,Married,35,White,2000
2004,Divorced,36,White,1000
2004,Married,56,White,25000
2004,Married,29,White,25000
2004,Never married,27,White,7500
2004,Married,50,White,25000
2004,Divorced,45,White,4500
2004,Married,26,Other,4500
2004,Married,52,White,1000
2004,Never married,25,Black,22500
2004,Married,51,Black,25000
2004,Married,40,White,25000
2004,Married,54,White,25000
2004,Married,28,White,17500
2004,Married,44,White,17500
2004,Divorced,61,White,7500
2004,Divorced,51,White,25000
2004,Married,44,White,25000
2004,Married,51,White,25000
2004,Married,41,White,25000
2004,Married,48,White,25000
2004,Widowed,56,White,25000
2004,Never married,46,White,9000
2004,Married,28,White,25000
2004,Divorced,33,Other,25000
